"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nfat5",2.18481142561616e-34,1.60379569849512,0.673,0.537,3.60209859741336e-30,"Activated B Cells","Nfat5"
"Rps20",2.29080017786564e-34,0.533772651892966,0.952,0.963,3.77684225324707e-30,"Activated B Cells","Rps20"
"Vps37b",2.61517665613442e-34,2.11319855146172,0.677,0.579,4.31164175296882e-30,"Activated B Cells","Vps37b"
"Klf12",4.42139236386333e-34,2.88503895857031,0.361,0.062,7.28954959030148e-30,"Activated B Cells","Klf12"
"Cpm",4.45377848495296e-34,5.58031304904876,0.298,0.017,7.34294458814194e-30,"Activated B Cells","Cpm"
"Chd7",5.01872475530567e-34,1.50255263070034,0.665,0.547,8.27437150407245e-30,"Activated B Cells","Chd7"
"Cecr2",1.850810028376e-33,3.43412830727342,0.416,0.145,3.05143049378352e-29,"Activated B Cells","Cecr2"
"Rnf216",5.16561163624161e-33,1.48889437915809,0.682,0.589,8.51654390467155e-29,"Activated B Cells","Rnf216"
"Pik3c2b",6.02979130499656e-33,5.37655957108,0.288,0.015,9.94131692454783e-29,"Activated B Cells","Pik3c2b"
"Pced1b",6.1765885386248e-33,1.86204168424978,0.475,0.197,1.01833415236307e-28,"Activated B Cells","Pced1b"
"Btk",1.39426627055826e-32,2.04158893774637,0.544,0.337,2.29872680026941e-28,"Activated B Cells","Btk"
"Ssh2",1.51526969961184e-32,1.02547118637351,0.911,0.872,2.49822515375004e-28,"Activated B Cells","Ssh2"
"Kansl1",1.89065532660882e-32,0.91615104510847,0.889,0.857,3.11712343697997e-28,"Activated B Cells","Kansl1"
"Lamc1",4.27910055192327e-32,2.79392199615394,0.457,0.207,7.0549530799559e-28,"Activated B Cells","Lamc1"
"Rpl18a",7.97160749711417e-32,0.486611807455864,0.938,0.963,1.31427892804921e-27,"Activated B Cells","Rpl18a"
"Cse1l",1.16660962046449e-31,2.44232971606083,0.498,0.291,1.9233892812598e-27,"Activated B Cells","Cse1l"
"Zswim6",1.63647522970647e-31,1.44066503310661,0.729,0.653,2.69805671121706e-27,"Activated B Cells","Zswim6"
"Tmod3",2.82931098058663e-31,1.21718789259854,0.735,0.7,4.66468501369317e-27,"Activated B Cells","Tmod3"
"Gimap1",3.24362594846765e-31,2.10246985759689,0.463,0.219,5.34776610123861e-27,"Activated B Cells","Gimap1"
"Sbk1",3.32042287119678e-31,3.43489483177641,0.354,0.091,5.47438118774214e-27,"Activated B Cells","Sbk1"
"Rpl9",3.40505812228543e-31,0.507818378891729,0.935,0.961,5.61391932621198e-27,"Activated B Cells","Rpl9"
"Rps12",4.78260638363534e-31,0.695095897459939,0.93,0.968,7.88508314469958e-27,"Activated B Cells","Rps12"
"Clasp1",1.16459948303447e-30,1.71713870185285,0.573,0.397,1.92007516767893e-26,"Activated B Cells","Clasp1"
"Dtx1",1.20279120844544e-30,4.70026439020525,0.285,0.025,1.98304186536399e-26,"Activated B Cells","Dtx1"
"Bin1",2.6918738652259e-30,2.33316298293163,0.445,0.209,4.43809244159793e-26,"Activated B Cells","Bin1"
"Tnrc6b",3.45987449560878e-30,0.866469350734889,0.864,0.865,5.70429508091019e-26,"Activated B Cells","Tnrc6b"
"Gimap4",5.4465238064468e-30,3.23275568418674,0.337,0.076,8.97968379968884e-26,"Activated B Cells","Gimap4"
"Phf21a",1.00319266348101e-29,1.3856000981902,0.725,0.658,1.65396374428114e-25,"Activated B Cells","Phf21a"
"Scaf11",1.39077658439932e-29,1.46448721024534,0.653,0.552,2.29297335469916e-25,"Activated B Cells","Scaf11"
"Ppp1r16b",1.68091954493023e-29,1.13601736943998,0.876,0.81,2.77133205372647e-25,"Activated B Cells","Ppp1r16b"
"Ms4a4c",1.73357519897874e-29,2.4800638877137,0.44,0.214,2.85814543055624e-25,"Activated B Cells","Ms4a4c"
"Pvt1",1.86162594503591e-29,4.02672608128846,0.305,0.049,3.0692626955807e-25,"Activated B Cells","Pvt1"
"Cxcr4",2.35001868830043e-29,0.832344525962212,0.646,0.441,3.87447581140092e-25,"Activated B Cells","Cxcr4"
"Ptpn14",2.95314784489127e-29,5.93351356292387,0.262,0.015,4.86885485187224e-25,"Activated B Cells","Ptpn14"
"Fam65b",3.0492228060884e-29,0.643319600576554,0.916,0.909,5.02725364039794e-25,"Activated B Cells","Fam65b"
"Rasa2",3.6086463925797e-29,1.91804161037835,0.523,0.335,5.94957530744615e-25,"Activated B Cells","Rasa2"
"Arid4b",4.82560039730899e-29,0.927192162992037,0.836,0.835,7.95596737504333e-25,"Activated B Cells","Arid4b"
"Rpl32",7.47919820158503e-29,0.583757251265161,0.932,0.963,1.23309540749532e-24,"Activated B Cells","Rpl32"
"Zfp831",1.13332784707917e-28,2.28082614797875,0.369,0.106,1.86851762147942e-24,"Activated B Cells","Zfp831"
"Rps10",1.55117317791015e-28,0.470954106332087,0.938,0.973,2.55741921842046e-24,"Activated B Cells","Rps10"
"Rps3a1",1.5847757995486e-28,0.449910699583306,0.946,0.97,2.61281986071577e-24,"Activated B Cells","Rps3a1"
"Vpreb3",1.77733352245442e-28,6.04688887618252,0.257,0.015,2.9302897784706e-24,"Activated B Cells","Vpreb3"
"Sh3kbp1",3.27059372324866e-28,0.933670091319123,0.818,0.813,5.39222787152007e-24,"Activated B Cells","Sh3kbp1"
"Zeb1",3.39316249922762e-28,1.31205026715019,0.698,0.559,5.59430701247658e-24,"Activated B Cells","Zeb1"
"Dok3",6.47713870845765e-28,1.7824439219954,0.371,0.106,1.06788585886341e-23,"Activated B Cells","Dok3"
"Ttc39b",8.43566683293713e-28,4.18618337591646,0.28,0.037,1.39078839074634e-23,"Activated B Cells","Ttc39b"
"Arhgap25",1.08088208690811e-27,1.62265926996474,0.604,0.47,1.78205029668539e-23,"Activated B Cells","Arhgap25"
"Usp6nl",1.39006896403648e-27,2.04408232407783,0.529,0.35,2.29180670100694e-23,"Activated B Cells","Usp6nl"
"Limd2",1.76732813661538e-27,1.51384818575708,0.486,0.246,2.91379389883777e-23,"Activated B Cells","Limd2"
"Traf3",2.24328505291473e-27,1.61452888852742,0.639,0.554,3.69850406674051e-23,"Activated B Cells","Traf3"
"Rplp2",3.982902329089e-27,0.480471276874046,0.933,0.956,6.56661106996903e-23,"Activated B Cells","Rplp2"
"Rpl36a",1.91084427380826e-26,0.664340137343284,0.876,0.919,3.15040895422768e-22,"Activated B Cells","Rpl36a"
"Prkd2",2.4938115923201e-26,2.72683470021003,0.351,0.116,4.11154717225816e-22,"Activated B Cells","Prkd2"
"Gtdc1",2.90155392948176e-26,0.72299662326389,0.634,0.456,4.78379196353657e-22,"Activated B Cells","Gtdc1"
"Inpp5d",3.15215986628406e-26,0.726908580967615,0.942,0.901,5.19696597154254e-22,"Activated B Cells","Inpp5d"
"Celf2",3.74401215014913e-26,0.992992041746787,0.888,0.884,6.17275283195087e-22,"Activated B Cells","Celf2"
"Epb41",4.02642888032665e-26,1.55829020895071,0.66,0.559,6.63837329499455e-22,"Activated B Cells","Epb41"
"Ly6d",4.38406813795338e-26,2.37987290958291,0.327,0.079,7.22801313904374e-22,"Activated B Cells","Ly6d"
"Apobec1",4.49491527663598e-26,2.7345947218704,0.371,0.14,7.41076681658974e-22,"Activated B Cells","Apobec1"
"Pacs1",5.47652367988838e-26,2.1061738957904,0.473,0.256,9.02914459103197e-22,"Activated B Cells","Pacs1"
"Il5ra",5.48172517165897e-26,4.26902256886578,0.266,0.034,9.03772029051414e-22,"Activated B Cells","Il5ra"
"Dgka",9.56335537300368e-26,3.16655847652898,0.311,0.079,1.57671040034712e-21,"Activated B Cells","Dgka"
"Pten",1.14312332462526e-25,0.985523955564224,0.829,0.842,1.88466742530967e-21,"Activated B Cells","Pten"
"Scai",1.93245202548981e-25,2.1276884481554,0.455,0.251,3.18603365442505e-21,"Activated B Cells","Scai"
"Ciita",2.49331623829806e-25,2.99923306551938,0.35,0.126,4.11073048208201e-21,"Activated B Cells","Ciita"
"Cab39l",2.54182385760527e-25,2.0914876928069,0.498,0.333,4.1907049940338e-21,"Activated B Cells","Cab39l"
"Tgif1",4.02409271895385e-25,2.31601166113113,0.326,0.086,6.63452166573922e-21,"Activated B Cells","Tgif1"
"March3",5.19191442421383e-25,3.02929230261444,0.37,0.148,8.55990931120134e-21,"Activated B Cells","March3"
"Tpt1",5.80975566566566e-25,0.34715502791695,0.953,0.975,9.57854416598298e-21,"Activated B Cells","Tpt1"
"Cnot2",7.79678724639923e-25,1.19140281447722,0.704,0.69,1.28545631331384e-20,"Activated B Cells","Cnot2"
"St8sia6",8.93218904530404e-25,5.34230529414538,0.24,0.022,1.47265000789928e-20,"Activated B Cells","St8sia6"
"Man2a1",1.01302638664232e-24,1.35823993500363,0.646,0.564,1.6701766036572e-20,"Activated B Cells","Man2a1"
"Lpxn",1.08901028311821e-24,2.41187984983497,0.401,0.195,1.79545125377699e-20,"Activated B Cells","Lpxn"
"Msi2",1.25434438395222e-24,0.970714175159217,0.802,0.798,2.06803758582203e-20,"Activated B Cells","Msi2"
"Tnik",1.31657789367167e-24,2.03942573221997,0.342,0.101,2.17064197329648e-20,"Activated B Cells","Tnik"
"2010309G21Rik",1.63601970051548e-24,3.99666059442998,0.258,0.037,2.69730568023988e-20,"Activated B Cells","2010309G21Rik"
"Stk24",1.7053465841457e-24,1.20493870653499,0.665,0.616,2.81160491328102e-20,"Activated B Cells","Stk24"
"Tbc1d1",2.45364607181795e-24,1.33501077785435,0.651,0.557,4.04532627860625e-20,"Activated B Cells","Tbc1d1"
"E330009J07Rik",2.72358718128761e-24,4.4821212544336,0.241,0.025,4.49037818578888e-20,"Activated B Cells","E330009J07Rik"
"Rps13",4.03685179940229e-24,0.454725300032209,0.934,0.963,6.65555756167455e-20,"Activated B Cells","Rps13"
"Baz1a",5.0742576043348e-24,0.74184239838354,0.797,0.813,8.36592851226679e-20,"Activated B Cells","Baz1a"
"Gm43388",5.08826279519507e-24,5.08897316753733,0.229,0.017,8.38901887043811e-20,"Activated B Cells","Gm43388"
"Ap1s3",5.48840497241472e-24,1.73801217136535,0.549,0.406,9.04873327802014e-20,"Activated B Cells","Ap1s3"
"Rps8",7.05143222757848e-24,0.427387191041912,0.953,0.978,1.16256963136086e-19,"Activated B Cells","Rps8"
"Ttpal",8.78873935341183e-24,2.53119096018557,0.361,0.153,1.44899945719701e-19,"Activated B Cells","Ttpal"
"Rpl23",1.09512921261799e-23,0.414715724856261,0.948,0.973,1.80553953284328e-19,"Activated B Cells","Rpl23"
"Cotl1",1.19958329938125e-23,0.862324680761295,0.553,0.369,1.97775298568987e-19,"Activated B Cells","Cotl1"
"Rras2",1.22184546727394e-23,2.12727939763946,0.507,0.36,2.01445662189455e-19,"Activated B Cells","Rras2"
"Sesn3",2.19252940838122e-23,1.56082624124452,0.551,0.424,3.61482323559811e-19,"Activated B Cells","Sesn3"
"Cacna1i",4.26605250798453e-23,4.20948688096747,0.236,0.027,7.0334407699141e-19,"Activated B Cells","Cacna1i"
"Cpne4",5.9436322751914e-23,4.84985531988972,0.225,0.02,9.79926653210807e-19,"Activated B Cells","Cpne4"
"Rps4x",7.81744856107323e-23,0.437955244803735,0.931,0.961,1.28886274426414e-18,"Activated B Cells","Rps4x"
"Crlf3",8.06430308595742e-23,1.18086169993044,0.715,0.7,1.3295616497818e-18,"Activated B Cells","Crlf3"
"Rplp1",1.14315864019095e-22,0.454947792961387,0.939,0.973,1.88472565008282e-18,"Activated B Cells","Rplp1"
"Med13",1.25577388389472e-22,1.06409033662558,0.768,0.783,2.07039440237723e-18,"Activated B Cells","Med13"
"Neurl3",1.44721598843904e-22,0.769471470678445,0.408,0.145,2.38602500013944e-18,"Activated B Cells","Neurl3"
"Asap1",1.60945609542754e-22,0.759071357661215,0.548,0.362,2.65351026453139e-18,"Activated B Cells","Asap1"
"Klhl14",1.89474422460673e-22,5.76010039869972,0.211,0.012,3.12386480310911e-18,"Activated B Cells","Klhl14"
"Cdk17",2.87676314410896e-22,1.5151298704486,0.547,0.419,4.74291939569243e-18,"Activated B Cells","Cdk17"
"Slc10a7",3.94045044186408e-22,1.8404029429939,0.519,0.384,6.4966206435013e-18,"Activated B Cells","Slc10a7"
"Ccdc88c",4.23456486939461e-22,2.16817823405401,0.386,0.19,6.9815271001709e-18,"Activated B Cells","Ccdc88c"
"Uba52",5.79493570618669e-22,0.407163615346064,0.913,0.966,9.55411049878999e-18,"Activated B Cells","Uba52"
"Lbh",5.97887843107684e-22,1.63283739634437,0.518,0.392,9.85737686931639e-18,"Activated B Cells","Lbh"
"Sox5",6.52221327881004e-22,3.22580150669394,0.314,0.101,1.07531730327741e-17,"Activated B Cells","Sox5"
"Kmt2a",8.32676827034134e-22,1.27735823738796,0.616,0.569,1.37283428473118e-17,"Activated B Cells","Kmt2a"
"Epb41l2",9.69335007643334e-22,1.44390693724511,0.585,0.502,1.59814262710156e-17,"Activated B Cells","Epb41l2"
"Plcl2",1.36977877021352e-21,1.43259027973904,0.63,0.549,2.25835425845103e-17,"Activated B Cells","Plcl2"
"Tpst1",1.50406134497914e-21,5.02040146307457,0.222,0.027,2.47974593946711e-17,"Activated B Cells","Tpst1"
"Pkig",1.63543987090552e-21,0.953088372206198,0.74,0.724,2.69634971516192e-17,"Activated B Cells","Pkig"
"Snn",1.77833541215715e-21,2.1259974521188,0.401,0.219,2.93194159402349e-17,"Activated B Cells","Snn"
"Stk17b",2.02071827746427e-21,0.60460170179713,0.959,0.97,3.33155822405533e-17,"Activated B Cells","Stk17b"
"Rpl35",4.04893747178474e-21,0.494460100545516,0.914,0.938,6.67548320973149e-17,"Activated B Cells","Rpl35"
"Cerk",6.52086435733651e-21,1.1921229202104,0.715,0.7,1.07509490659407e-16,"Activated B Cells","Cerk"
"Grap",1.4104811198912e-20,2.40461793220944,0.373,0.195,2.32546022236462e-16,"Activated B Cells","Grap"
"Dnah8",1.57131676690226e-20,2.90215655955,0.324,0.133,2.59062995359175e-16,"Activated B Cells","Dnah8"
"Sp100",1.73802865497488e-20,0.742655182548743,0.861,0.847,2.86548784345708e-16,"Activated B Cells","Sp100"
"Rab30",1.92286471247112e-20,2.65236706895374,0.311,0.111,3.17022705145113e-16,"Activated B Cells","Rab30"
"Lrmp",2.3163900744294e-20,1.51675534733927,0.554,0.448,3.81903231571176e-16,"Activated B Cells","Lrmp"
"Pik3c2a",2.49541347722955e-20,1.85087943620692,0.458,0.291,4.11418819990835e-16,"Activated B Cells","Pik3c2a"
"Gpd2",2.6865430424786e-20,1.39844178165667,0.614,0.537,4.42930351413448e-16,"Activated B Cells","Gpd2"
"Eif2ak3",4.11464492245409e-20,1.7951406344424,0.583,0.53,6.78381508365005e-16,"Activated B Cells","Eif2ak3"
"Ash1l",4.22707682020357e-20,0.885914094930072,0.767,0.766,6.96918155346962e-16,"Activated B Cells","Ash1l"
"Cnn3",5.49822021551837e-20,4.40877482192955,0.208,0.025,9.06491566932514e-16,"Activated B Cells","Cnn3"
"Rpl14",6.25423131781532e-20,0.562982260333508,0.88,0.936,1.03113511736821e-15,"Activated B Cells","Rpl14"
"Mllt3",7.38479703624759e-20,2.28231368519248,0.358,0.163,1.21753148736614e-15,"Activated B Cells","Mllt3"
"Inadl",7.54728000939244e-20,3.5864254059817,0.23,0.042,1.24432005514853e-15,"Activated B Cells","Inadl"
"Ptk2b",8.69127684125892e-20,0.709369235541536,0.808,0.813,1.43293081281836e-15,"Activated B Cells","Ptk2b"
"Rps23",1.19677858901095e-19,0.366529330937298,0.935,0.956,1.97312885970235e-15,"Activated B Cells","Rps23"
"Tspan32",1.35139175214262e-19,3.69261038500135,0.21,0.027,2.22803958175754e-15,"Activated B Cells","Tspan32"
"Junb",1.38647900821711e-19,0.423849879992174,0.758,0.709,2.28588794084754e-15,"Activated B Cells","Junb"
"Mcu",1.39284803738155e-19,1.75608713141038,0.448,0.273,2.29638855923097e-15,"Activated B Cells","Mcu"
"Rpl5",2.66633117932264e-19,0.478771737018517,0.901,0.943,4.39598021534923e-15,"Activated B Cells","Rpl5"
"Hepacam2",3.06297761684754e-19,4.57936442182442,0.2,0.022,5.04993119689654e-15,"Activated B Cells","Hepacam2"
"Mthfd1l",3.17585622810527e-19,2.41528409433423,0.347,0.163,5.23603416327715e-15,"Activated B Cells","Mthfd1l"
"Zmynd11",4.39634365866467e-19,1.24075437998715,0.644,0.626,7.24825179004044e-15,"Activated B Cells","Zmynd11"
"Pde8a",4.69653030806281e-19,2.78529299463557,0.315,0.133,7.74316951890316e-15,"Activated B Cells","Pde8a"
"Map3k1",5.6153717955915e-19,0.727545070501739,0.82,0.825,9.25806347939171e-15,"Activated B Cells","Map3k1"
"Pitpnc1",7.23099834962671e-19,1.1638017251251,0.482,0.303,1.19217469790296e-14,"Activated B Cells","Pitpnc1"
"Cd274",9.84848957222805e-19,2.11013504182836,0.372,0.195,1.62372047577324e-14,"Activated B Cells","Cd274"
"Rpl21",1.03349819155044e-18,0.435530748289477,0.914,0.963,1.70392846840921e-14,"Activated B Cells","Rpl21"
"Rab31",1.2008982027708e-18,2.23507956138106,0.256,0.067,1.97992086690822e-14,"Activated B Cells","Rab31"
"Rpl13a",1.36648586766504e-18,0.339965298884854,0.945,0.97,2.25292525001935e-14,"Activated B Cells","Rpl13a"
"Cd84",1.52687381369648e-18,1.14041522673903,0.357,0.143,2.51735685664139e-14,"Activated B Cells","Cd84"
"Afap1",1.89161915850537e-18,3.99220526442129,0.214,0.039,3.11871250662781e-14,"Activated B Cells","Afap1"
"Rhoh",2.2598694173798e-18,1.49273742413875,0.558,0.466,3.72584670843408e-14,"Activated B Cells","Rhoh"
"Ifi30",2.36606078273901e-18,0.933087807927965,0.767,0.776,3.90092441250181e-14,"Activated B Cells","Ifi30"
"Ildr1",2.850867429635e-18,5.83647283733463,0.168,0.005,4.70022513123923e-14,"Activated B Cells","Ildr1"
"Rasa3",3.52728333759972e-18,1.08400556371101,0.748,0.751,5.81543203870065e-14,"Activated B Cells","Rasa3"
"Fgd3",3.77767688445316e-18,2.30587529839392,0.351,0.18,6.22825587939793e-14,"Activated B Cells","Fgd3"
"Arhgef1",3.80639360768079e-18,1.07391963948707,0.597,0.549,6.27560114098332e-14,"Activated B Cells","Arhgef1"
"Ggta1",3.88793448197882e-18,2.34965542027987,0.3,0.116,6.41003758043847e-14,"Activated B Cells","Ggta1"
"Gm26835",4.24347594077026e-18,5.55989020981474,0.17,0.007,6.99621878354793e-14,"Activated B Cells","Gm26835"
"BC094916",4.5659988767028e-18,3.64576996741676,0.235,0.062,7.5279623480199e-14,"Activated B Cells","BC094916"
"Mtmr3",5.09329577875349e-18,0.961837681929592,0.719,0.727,8.39731675043089e-14,"Activated B Cells","Mtmr3"
"Rpl7",6.21683683909112e-18,0.392256171287821,0.923,0.968,1.02496988966095e-13,"Activated B Cells","Rpl7"
"Ankrd11",6.4177558270635e-18,0.694456129413769,0.827,0.852,1.05809540320796e-13,"Activated B Cells","Ankrd11"
"Brwd1",6.63587809640541e-18,1.31618699213457,0.565,0.493,1.09405722175436e-13,"Activated B Cells","Brwd1"
"Stim1",8.98148361205779e-18,1.52411492020155,0.57,0.495,1.48077720311997e-13,"Activated B Cells","Stim1"
"Ubash3b",1.00676010822551e-17,1.89552867223213,0.293,0.101,1.6598453904314e-13,"Activated B Cells","Ubash3b"
"Pxdc1",1.16738428588663e-17,6.4466478025719,0.162,0.005,1.92466647214128e-13,"Activated B Cells","Pxdc1"
"Pcmtd1",1.35299717273988e-17,1.3177813636961,0.612,0.599,2.23068643869623e-13,"Activated B Cells","Pcmtd1"
"Rtn3",1.40893254238114e-17,1.29364492521199,0.652,0.635,2.32290708262378e-13,"Activated B Cells","Rtn3"
"Lemd3",1.46598134930686e-17,1.65713582144442,0.539,0.47,2.41696345060223e-13,"Activated B Cells","Lemd3"
"Ddx58",1.53399506799436e-17,2.68504833482664,0.218,0.044,2.52909766860231e-13,"Activated B Cells","Ddx58"
"Pias1",1.6506701616676e-17,0.925390595885202,0.717,0.729,2.72145989554137e-13,"Activated B Cells","Pias1"
"Mta3",3.354987952011e-17,1.42389931837051,0.579,0.559,5.53136863648053e-13,"Activated B Cells","Mta3"
"Sapcd1",4.53080282429879e-17,4.16615212678628,0.194,0.032,7.46993461642141e-13,"Activated B Cells","Sapcd1"
"Tsc22d3",6.38322968211823e-17,0.982682804842992,0.707,0.697,1.05240307769083e-12,"Activated B Cells","Tsc22d3"
"Lax1",8.97943694709242e-17,2.7632822322806,0.266,0.099,1.48043976946713e-12,"Activated B Cells","Lax1"
"Phip",8.9833686896925e-17,0.961831390090839,0.701,0.663,1.4810879958696e-12,"Activated B Cells","Phip"
"Adck3",1.34911723750556e-16,3.00556284418781,0.248,0.084,2.22428958947542e-12,"Activated B Cells","Adck3"
"Rps3",1.52699067348392e-16,0.390323207782585,0.923,0.961,2.51754952337294e-12,"Activated B Cells","Rps3"
"Rps16",1.57220595070576e-16,0.295957163623335,0.94,0.963,2.59209595092859e-12,"Activated B Cells","Rps16"
"Hip1r",1.62505614600843e-16,0.984367887687662,0.458,0.303,2.67923006792409e-12,"Activated B Cells","Hip1r"
"Smc5",1.95068956539314e-16,2.41540727803233,0.331,0.175,3.21610188646366e-12,"Activated B Cells","Smc5"
"Rpl38",2.2035320822444e-16,0.264916979932258,0.938,0.966,3.63296334399635e-12,"Activated B Cells","Rpl38"
"Eef1g",3.94737066288512e-16,0.714402294712892,0.75,0.798,6.5080300118987e-12,"Activated B Cells","Eef1g"
"Nlrc4",4.30034969737147e-16,3.6351051028478,0.189,0.032,7.08998654605634e-12,"Activated B Cells","Nlrc4"
"Vamp4",6.07880356736114e-16,1.67181539807421,0.473,0.374,1.00221234415083e-11,"Activated B Cells","Vamp4"
"H2-DMb1",6.49617299767628e-16,1.40277755766674,0.482,0.355,1.07102404212689e-11,"Activated B Cells","H2-DMb1"
"Ephx1",6.61314943267254e-16,5.97797123439465,0.151,0.007,1.09030994696472e-11,"Activated B Cells","Ephx1"
"Rcsd1",8.07140807352119e-16,1.00356167244994,0.616,0.576,1.33073304908144e-11,"Activated B Cells","Rcsd1"
"Stk10",1.32411343141717e-15,0.897057083147992,0.595,0.515,2.18306581437748e-11,"Activated B Cells","Stk10"
"Myh9",1.58092088595903e-15,0.556754391642789,0.743,0.788,2.60646426468066e-11,"Activated B Cells","Myh9"
"Piezo1",2.28516635484167e-15,3.50996848385531,0.18,0.03,3.76755376922747e-11,"Activated B Cells","Piezo1"
"Irs2",2.67087991750204e-15,1.93493578032975,0.427,0.3,4.40347971998561e-11,"Activated B Cells","Irs2"
"Lyl1",3.67581750879917e-15,3.47465178429233,0.178,0.03,6.0603203267572e-11,"Activated B Cells","Lyl1"
"Xrcc5",4.30457399208854e-15,3.72097678017432,0.186,0.037,7.09695114075637e-11,"Activated B Cells","Xrcc5"
"Atp6v0a1",6.32904998210403e-15,1.74516223110673,0.38,0.236,1.04347047054949e-10,"Activated B Cells","Atp6v0a1"
"B3gnt7",6.45682884569466e-15,4.80455366755184,0.154,0.015,1.06453737178968e-10,"Activated B Cells","B3gnt7"
"Myo1c",6.91638484579726e-15,1.61543020733829,0.447,0.345,1.14030436952659e-10,"Activated B Cells","Myo1c"
